"region","year","rural_population","total_population","urban_population","rural_share","urban_share"
"oceania","1989",6946870,24100652,17153782,0.28824406908161654,0.7117559309183834
"oceania","1990",6677531,24131738,17454207,0.2767115654910558,0.7232884345089442
"oceania","1991",6529567,24528210,17998643,0.2662064210963621,0.7337935789036379
"oceania","1992",6302282,24908639,18606357,0.2530159114675033,0.7469840885324966
"oceania","1993",6376535,25287973,18911438,0.25215682569733844,0.7478431743026616
"oceania","1994",6558645,25715691,19157046,0.25504447848591744,0.7449555215140826
"oceania","1995",6538782,25640014,19101232,0.2550225596600688,0.7449774403399312
"oceania","1996",6463927,26055049,19591122,0.24808730929655898,0.751912690703441
"oceania","1997",6586418,26340011,19753593,0.2500537300458986,0.7499462699541014
"oceania","1998",6770700,26706793,19936093,0.2535197692961487,0.7464802307038513
"oceania","1999",7043215,27162209,20118994,0.2593019956513846,0.7406980043486154
"oceania","2000",6573199,27093624,20520425,0.24261054925690265,0.7573894507430974
"oceania","2001",7040270,27557204,20516934,0.25547838597849043,0.7445216140215096
"oceania","2002",7079778,27779960,20700182,0.2548519868279148,0.7451480131720852
"oceania","2003",7248524,28124141,20875617,0.2577331695215153,0.7422668304784846
"oceania","2004",7435000,28486014,21051014,0.26100527788829986,0.7389947221117001
"oceania","2005",7463673,28740755,21277082,0.25968952450970756,0.7403104754902925
"oceania","2006",7761638,29089177,21327539,0.2668221930101357,0.7331778069898643
"oceania","2007",7856927,29442891,21585964,0.26685310895591063,0.7331468910440894
"oceania","2008",7958386,29802777,21844391,0.26703504844531767,0.7329649515546823
"oceania","2009",8038367,30141179,22102812,0.26669052992253556,0.7333094700774645
"oceania","2010",8575858,30964830,22388972,0.2769547903217941,0.7230452096782058
"oceania","2011",8692840,31304701,22611861,0.27768481161982667,0.7223151883801733
"oceania","2012",8790417,31686669,22896252,0.2774168846842185,0.7225831153157816
"oceania","2013",8880034,32060682,23180648,0.27697582977180585,0.7230241702281941
"oceania","2014",8982932,32447976,23465044,0.27684105782129526,0.7231589421787048
"oceania","2015",9342617,33079878,23737261,0.2824259811357224,0.7175740188642775
"oceania","2016",9865538,33852582,23987044,0.29142645603812434,0.7085735439618757
"oceania","2017",9869767,34187066,24317299,0.28869886055738153,0.7113011394426184
"oceania","2018",10295279,34942840,24647561,0.2946320047254316,0.7053679952745684
"oceania","2019",10327423,35305230,24977807,0.29251821897208996,0.70748178102791
"oceania","2020",10621229,36308519,25687290,0.2925271890048724,0.7074728109951276
"oceania","2021",10388091,36652499,26264408,0.28342108405759725,0.7165789159424027
"oceania","2022",10481353,36965899,26484546,0.2835411361157482,0.7164588638842518
"oceania","2023",10555096,37259412,26704316,0.2832867035046071,0.716713296495393
"oceania","2024",10631030,37555247,26924217,0.2830770890682732,0.7169229109317268
"oceania","2025",10885811,38111824,27226013,0.2856281819521417,0.7143718180478583
"oceania","-1000",130857,130857,0,1,0
"oceania","-10000",369765,369765,0,1,0
"oceania","-2000",127341,127341,0,1,0
"oceania","-3000",155985,155985,0,1,0
"oceania","-4000",137669,137669,0,1,0
"oceania","-5000",548845,548845,0,1,0
"oceania","-6000",407562,407562,0,1,0
"oceania","-7000",336997,336997,0,1,0
"oceania","-8000",307943,307943,0,1,0
"oceania","-9000",294336,294336,0,1,0
"indian_subcontinent","0",32971868,33904869,933001,0.9724817990006096,0.027518200999390383
"indian_subcontinent","100",39053572,39965808,912236,0.9771745888385391,0.022825411161460817
"indian_subcontinent","200",43008691,44166874,1158183,0.9737771117783884,0.026222888221611517
"indian_subcontinent","300",57998502,58941500,942998,0.9840011197543327,0.015998880245667313
"indian_subcontinent","400",54378193,55560347,1182154,0.9787230630507041,0.02127693694929587
"indian_subcontinent","500",53611817,54640636,1028819,0.9811711745082908,0.01882882549170914
"indian_subcontinent","600",50715415,52201290,1485875,0.9715356651147893,0.02846433488521069
"indian_subcontinent","700",55853806,57096537,1242731,0.9782345643834757,0.021765435616524345
"indian_subcontinent","800",62603951,63829581,1225630,0.9807984012929679,0.01920159870703209
"indian_subcontinent","900",64438774,65752344,1313570,0.980022461252484,0.019977538747515983
"indian_subcontinent","1000",70059968,71606488,1546520,0.9784025157050015,0.02159748429499852
"indian_subcontinent","1100",47534166,49230935,1696769,0.9655344957393152,0.03446550426068487
"indian_subcontinent","1200",47464019,49320481,1856462,0.9623592073240324,0.037640792675967615
"indian_subcontinent","1300",63012296,65020401,2008105,0.9691157702949263,0.030884229705073644
"indian_subcontinent","1400",74962333,77561583,2599250,0.9664879196702316,0.033512080329768414
"indian_subcontinent","1500",74403197,78077509,3674312,0.9529401994625623,0.04705980053743774
"indian_subcontinent","1600",154996920,160187552,5190632,0.9675965333436146,0.03240346665638538
"indian_subcontinent","1700",219719103,224872989,5153886,0.9770809023221548,0.022919097677845158
"indian_subcontinent","1710",231848222,236820881,4972659,0.9790024470012845,0.020997552998715516
"indian_subcontinent","1720",234911200,239845860,4934660,0.9794257028243055,0.020574297175694423
"indian_subcontinent","1730",239687635,244616411,4928776,0.9798510002666992,0.020148999733300806
"indian_subcontinent","1740",239510376,244540775,5030399,0.9794292015309103,0.020570798469089664
"indian_subcontinent","1750",228657077,234171458,5514381,0.976451523823198,0.02354847617680204
"indian_subcontinent","1760",230048260,235495750,5447490,0.9768679901866594,0.02313200981334058
"indian_subcontinent","1770",229379636,234926531,5546895,0.9763888098275286,0.02361119017247141
"indian_subcontinent","1780",217599708,223270580,5670872,0.9746008990526204,0.025399100947379634
"indian_subcontinent","1790",219671311,225352451,5681140,0.9747899790981195,0.025210020901880494
"indian_subcontinent","1800",231850069,238487168,6637099,0.972169995326541,0.027830004673458992
"indian_subcontinent","1810",224312960,231198681,6885721,0.9702172998123636,0.02978270018763645
"indian_subcontinent","1820",225169507,231991399,6821892,0.9705942029342217,0.029405797065778286
"indian_subcontinent","1830",227592034,234937747,7345713,0.9687333640770804,0.03126663592291962
"indian_subcontinent","1840",221839103,229623801,7784698,0.9660980352816301,0.03390196471836994
"indian_subcontinent","1850",235209795,244357981,9148186,0.9625623605066536,0.03743763949334644
"indian_subcontinent","1860",245360271,255298267,9937996,0.9610729985879615,0.03892700141203857
"indian_subcontinent","1870",269111999,279635847,10523848,0.9623658836558248,0.03763411634417529
"indian_subcontinent","1880",267821155,279299550,11478395,0.9589029234024903,0.04109707659750973
"indian_subcontinent","1890",282411963,294631014,12219051,0.9585276144757795,0.04147238552422047
"indian_subcontinent","1900",279524418,297253304,17728886,0.940357648640299,0.05964235135970095
"indian_subcontinent","1910",259671732,278864873,19193141,0.9311740457178341,0.0688259542821659
"indian_subcontinent","1920",262003962,283435150,21431188,0.9243876844491589,0.07561231555084118
"indian_subcontinent","1930",282347473,307041144,24693671,0.9195753680490456,0.08042463195095444
"indian_subcontinent","1940",312778076,345317060,32538984,0.9057707024379277,0.09422929756207238
"indian_subcontinent","1950",347359372,395975518,48616146,0.8772243641587963,0.1227756358412037
"indian_subcontinent","1951",353973935,404362048,50388113,0.8753886195570956,0.12461138044290447
"indian_subcontinent","1952",357186019,409263883,52077864,0.8727523581649642,0.1272476418350358
"indian_subcontinent","1953",362046997,415057176,53010179,0.8722822250397617,0.12771777496023826
"indian_subcontinent","1954",367302663,421174355,53871692,0.8720917089075854,0.1279082910924147
"indian_subcontinent","1955",373402934,428207833,54804899,0.8720133197563437,0.12798668024365636
"indian_subcontinent","1956",379715458,435524393,55808935,0.871858072941508,0.12814192705849198
"indian_subcontinent","1957",386817227,443670570,56853343,0.8718568531602175,0.1281431468397825
"indian_subcontinent","1958",393184735,451257768,58073033,0.871308513408239,0.128691486591761
"indian_subcontinent","1959",400148306,459807426,59659120,0.8702519432559143,0.12974805674408574
"indian_subcontinent","1960",404960712,466605994,61645282,0.8678857905970235,0.1321142094029765
"indian_subcontinent","1961",411076224,476258084,65181860,0.8631375252414613,0.1368624747585387
"indian_subcontinent","1962",418596652,485514139,66917487,0.8621719088596923,0.13782809114030767
"indian_subcontinent","1963",425735135,495122399,69387264,0.8598583620128242,0.14014163798717577
"indian_subcontinent","1964",435414664,507546942,72132278,0.8578805780687769,0.14211942193122307
"indian_subcontinent","1965",443166462,517773411,74606949,0.8559081107391975,0.14409188926080255
"indian_subcontinent","1966",450089024,527378220,77289196,0.8534463634087884,0.1465536365912115
"indian_subcontinent","1967",456450546,537231487,80780941,0.8496347608903273,0.15036523910967267
"indian_subcontinent","1968",462905525,547507942,84602417,0.8454772789396359,0.15452272106036408
"indian_subcontinent","1969",468672470,558798513,90126043,0.8387145976531974,0.16128540234680258
"indian_subcontinent","1970",474163059,568877822,94714763,0.8335059667697856,0.16649403323021442
"indian_subcontinent","1971",482954768,582599826,99645058,0.82896483391672,0.17103516608327995
"indian_subcontinent","1972",489946173,594229529,104283356,0.8245066074459588,0.17549339255404117
"indian_subcontinent","1973",493873940,604242189,110368249,0.8173443513061284,0.18265564869387166
"indian_subcontinent","1974",496169797,614579142,118409345,0.8073326331663888,0.19266736683361116
"indian_subcontinent","1975",507973260,743773731,235800471,0.682967465544975,0.317032534455025
"indian_subcontinent","1976",512802057,753544075,240742018,0.6805203225836525,0.31947967741634753
"indian_subcontinent","1977",523566645,770416283,246849638,0.6795892773206093,0.32041072267939075
"indian_subcontinent","1978",531051055,783996151,252945096,0.6773643650196951,0.3226356349803049
"indian_subcontinent","1979",535246920,794312194,259065274,0.6738495569413353,0.32615044305866464
"indian_subcontinent","1980",541761802,811646733,269884931,0.6674847319320141,0.3325152680679859
"indian_subcontinent","1981",542051752,822376087,280324335,0.6591287861705541,0.3408712138294459
"indian_subcontinent","1982",553085109,840452493,287367384,0.6580801575419921,0.34191984245800794
"indian_subcontinent","1983",560586197,854942561,294356364,0.6557004207911927,0.3442995792088072
"indian_subcontinent","1984",568987811,870345180,301357369,0.6537495973723897,0.34625040262761037
"indian_subcontinent","1985",597257234,907642041,310384807,0.6580316986440693,0.3419683013559307
"indian_subcontinent","1986",608228447,923791994,315563547,0.6584041114779352,0.34159588852206485
"indian_subcontinent","1987",616412384,939981924,323569540,0.6557704656456776,0.34422953435432235
"indian_subcontinent","1988",624881573,956498503,331616930,0.6533011510630665,0.3466988489369335
"indian_subcontinent","1989",684401653,973135396,288733743,0.7032954055655376,0.29670459443446245
"indian_subcontinent","1990",700425599,1008865293,308439694,0.6942706859477621,0.3057293140522379
"indian_subcontinent","1991",709646491,1025487478,315840987,0.6920089286550996,0.30799107134490045
"indian_subcontinent","1992",716797321,1041390823,324593502,0.6883076988666723,0.31169230113332774
"indian_subcontinent","1993",723810522,1057250614,333440092,0.684615844545634,0.3153841554543661
"indian_subcontinent","1994",732798791,1075120835,342322044,0.6815966793165161,0.3184033206834839
"indian_subcontinent","1995",759747713,1114415547,354667834,0.6817454360227083,0.3182545639772917
"indian_subcontinent","1996",769290340,1132501236,363210896,0.6792843270680545,0.3207156729319455
"indian_subcontinent","1997",772094114,1144825236,372731122,0.6744209419227023,0.32557905807729765
"indian_subcontinent","1998",778492461,1160722696,382230235,0.6706963374480273,0.3293036625519727
"indian_subcontinent","1999",788772512,1180504369,391731857,0.6681656863906109,0.3318343136093891
"indian_subcontinent","2000",816712269,1220303795,403591526,0.6692696296990538,0.33073037030094626
"indian_subcontinent","2001",825294218,1241233474,415939256,0.6648984540679572,0.3351015459320428
"indian_subcontinent","2002",826847789,1251137589,424289800,0.6608767862700671,0.3391232137299329
"indian_subcontinent","2003",834171823,1266812226,432640403,0.6584810328472469,0.3415189671527531
"indian_subcontinent","2004",842023181,1283014139,440990958,0.6562851923489208,0.3437148076510792
"indian_subcontinent","2005",871449566,1325813288,454363722,0.6572943369081695,0.3427056630918305
"indian_subcontinent","2006",877378182,1341795165,464416983,0.653883845229089,0.34611615477091096
"indian_subcontinent","2007",885807413,1358079667,472272254,0.6522499633300232,0.3477500366699769
"indian_subcontinent","2008",894746047,1374873517,480127470,0.6507842619242189,0.3492157380757811
"indian_subcontinent","2009",902496891,1390479619,487982728,0.6490543828675852,0.3509456171324148
"indian_subcontinent","2010",912747869,1416446503,503698634,0.6443927582628936,0.3556072417371064
"indian_subcontinent","2011",921279075,1431951586,510672511,0.6433730609381091,0.35662693906189086
"indian_subcontinent","2012",930407470,1449601985,519194515,0.6418365038317743,0.3581634961682258
"indian_subcontinent","2013",938941005,1466657500,527716495,0.6401910500576993,0.3598089499423008
"indian_subcontinent","2014",948096181,1484334680,536238499,0.6387347771191333,0.3612652228808667
"indian_subcontinent","2015",952004648,1501983924,549979276,0.633831449716635,0.3661685502833651
"indian_subcontinent","2016",978091177,1537205544,559114367,0.6362787207069818,0.36372127929301823
"indian_subcontinent","2017",984932048,1552310513,567378465,0.6344942199074058,0.36550578009259416
"indian_subcontinent","2018",1010802404,1586444980,575642576,0.637149360200314,0.36285063979968596
"indian_subcontinent","2019",1019197233,1603103902,583906669,0.6357649256099185,0.36423507439008157
"indian_subcontinent","2020",1019843104,1618032416,598189312,0.6302983141222802,0.3697016858777198
"indian_subcontinent","2021",1029280741,1633293112,604012371,0.6301874008025572,0.36981259919744275
"indian_subcontinent","2022",1035715084,1647407223,611692139,0.6286940287380299,0.3713059712619701
"indian_subcontinent","2023",1041002024,1660369475,619367451,0.626970104952092,0.37302989504790796
"indian_subcontinent","2024",1046606935,1673650936,627044001,0.6253436200390593,0.3746563799609407
"indian_subcontinent","2025",1049065260,1686138743,637073483,0.622170188755339,0.37782981124466103
"indian_subcontinent","-1000",32567618,32634868,67250,0.997939320606414,0.002060679393586026
"indian_subcontinent","-10000",350333,350333,0,1,0
"indian_subcontinent","-2000",18760345,18781595,21250,0.9988685731962594,0.001131426803740577
"indian_subcontinent","-3000",8390024,8390024,0,1,0
"indian_subcontinent","-4000",3952849,3952849,0,1,0
"indian_subcontinent","-5000",2000080,2000080,0,1,0
"indian_subcontinent","-6000",1232484,1232484,0,1,0
"indian_subcontinent","-7000",864994,864994,0,1,0
"indian_subcontinent","-8000",660805,660805,0,1,0
"indian_subcontinent","-9000",524694,524694,0,1,0
"southeast_asia","0",4439981,4439981,0,1,0
"southeast_asia","100",5422080,5422080,0,1,0
"southeast_asia","200",6095324,6095324,0,1,0
"southeast_asia","300",8096623,8096623,0,1,0
"southeast_asia","400",7587581,7705581,118000,0.9846864240347354,0.015313575965264658
"southeast_asia","500",7559551,7700252,140701,0.9817277408583511,0.018272259141648872
"southeast_asia","600",7386399,7543397,156998,0.9791873608137024,0.02081263918629763
"southeast_asia","700",8073316,8297283,223967,0.9730071880156432,0.026992811984356806
"southeast_asia","800",8848677,9126158,277481,0.9695949818094317,0.030405018190568255
"southeast_asia","900",8846138,9110418,264280,0.9709914517643428,0.029008548235657246
"southeast_asia","1000",9273648,9709993,436345,0.9550622745042143,0.04493772549578563
"southeast_asia","1100",7636756,8034837,398081,0.9504556221862372,0.049544377813762745
"southeast_asia","1200",9310892,9813086,502194,0.948824049845278,0.05117595015472197
"southeast_asia","1300",13061641,13592877,531236,0.9609180602458185,0.03908193975418155
"southeast_asia","1400",18217985,18815238,597253,0.9682569521576075,0.03174304784239243
"southeast_asia","1500",21342212,22111071,768859,0.9652274193321526,0.034772580667847344
"southeast_asia","1600",22436871,23379728,942857,0.9596720286908385,0.040327971309161506
"southeast_asia","1700",29518494,30535063,1016569,0.9667081413914227,0.03329185860857729
"southeast_asia","1710",31243845,32254376,1010531,0.9686699565975172,0.03133004340248281
"southeast_asia","1720",31813427,32812252,998825,0.9695593889745818,0.030440611025418188
"southeast_asia","1730",32602435,33585882,983447,0.970718440563806,0.029281559436194052
"southeast_asia","1740",32749867,33721583,971716,0.9711841522979512,0.028815847702048862
"southeast_asia","1750",31466523,32505817,1039294,0.9680274456722623,0.03197255432773771
"southeast_asia","1760",32197798,33251326,1053528,0.968316210908401,0.031683789091598934
"southeast_asia","1770",32670949,33729460,1058511,0.9686176120222499,0.03138238797775002
"southeast_asia","1780",31553764,32597206,1043442,0.9679898332390819,0.0320101667609181
"southeast_asia","1790",32562425,33579542,1017117,0.9697102182036909,0.030289781796309194
"southeast_asia","1800",34853716,36036480,1182764,0.9671787033583746,0.03282129664162538
"southeast_asia","1810",35955309,37134424,1179115,0.9682473868451548,0.03175261315484522
"southeast_asia","1820",37832059,39030163,1198104,0.969303125892659,0.030696874107341034
"southeast_asia","1830",38854950,40103454,1248504,0.9688679184590934,0.031132081540906676
"southeast_asia","1840",40829831,42155898,1326067,0.9685437373437046,0.03145626265629545
"southeast_asia","1850",42399616,43844399,1444783,0.9670474899199781,0.032952510080021855
"southeast_asia","1860",48970067,50516915,1546848,0.9693796028518369,0.030620397148163146
"southeast_asia","1870",58350536,60098029,1747493,0.9709226237685765,0.029077376231423497
"southeast_asia","1880",65723812,68696423,2972611,0.9567283001037769,0.04327169989622313
"southeast_asia","1890",71958042,75722423,3764381,0.9502871032005936,0.04971289679940643
"southeast_asia","1900",78285261,82957225,4671964,0.9436822531129748,0.05631774688702521
"southeast_asia","1910",89236005,95325393,6089388,0.9361199801190434,0.06388001988095658
"southeast_asia","1920",101043274,108745219,7701945,0.9291744035202136,0.0708255964797864
"southeast_asia","1930",113506583,124158708,10652125,0.9142055746907418,0.08579442530925821
"southeast_asia","1940",126857579,143534233,16676654,0.8838141002920188,0.11618589970798116
"southeast_asia","1950",133009689,158285455,25275766,0.8403152961843525,0.1596847038156475
"southeast_asia","1951",135671373,162094170,26422797,0.8369910713013305,0.16300892869866943
"southeast_asia","1952",137864369,165306545,27442176,0.8339921991594464,0.16600780084055353
"southeast_asia","1953",140487624,169181365,28693741,0.8303965628838613,0.16960343711613865
"southeast_asia","1954",143307154,172859918,29552764,0.8290363414380423,0.17096365856195767
"southeast_asia","1955",146560452,177200860,30640408,0.8270865728304028,0.17291342716959726
"southeast_asia","1956",149991097,181681050,31689953,0.8255737018252591,0.17442629817474084
"southeast_asia","1957",153718723,186781626,33062903,0.8229863198642462,0.17701368013575383
"southeast_asia","1958",157627382,191451811,33824429,0.823326669915909,0.17667333008409097
"southeast_asia","1959",162057655,196774480,34716825,0.8235704904416467,0.1764295095583533
"southeast_asia","1960",164475059,202959341,38484282,0.8103842779032279,0.18961572209677208
"southeast_asia","1961",168625207,208731259,40106052,0.807857950016006,0.192142049983994
"southeast_asia","1962",172519167,214226534,41707367,0.8053118527324911,0.19468814726750888
"southeast_asia","1963",176147449,219976515,43829066,0.8007557033986106,0.19924429660138948
"southeast_asia","1964",180936670,227038486,46101816,0.796942726265361,0.20305727373463897
"southeast_asia","1965",184721024,232931951,48210927,0.7930257021717042,0.2069742978282958
"southeast_asia","1966",187743399,238710233,50966834,0.7864907869282671,0.21350921307173287
"southeast_asia","1967",190995919,244457785,53461866,0.7813043016813721,0.2186956983186279
"southeast_asia","1968",194069590,251764536,57694946,0.7708376766773856,0.22916232332261444
"southeast_asia","1969",198922194,256914045,57991851,0.7742752795005816,0.22572472049941839
"southeast_asia","1970",202037998,263638410,61600412,0.7663450784732012,0.23365492152679876
"southeast_asia","1971",209783236,272472856,62689620,0.7699234304645745,0.23007656953542557
"southeast_asia","1972",213337910,280718537,67380627,0.7599708671892943,0.2400291328107057
"southeast_asia","1973",215419747,288880505,73460758,0.745705380845966,0.25429461915403395
"southeast_asia","1974",215653039,296995444,81342405,0.7261156470804313,0.2738843529195687
"southeast_asia","1975",209720083,328223455,118503372,0.6389551989817425,0.36104480101825753
"southeast_asia","1976",210691080,332531419,121840339,0.6335975127811908,0.36640248721880925
"southeast_asia","1977",214436548,339975821,125539273,0.6307405843429084,0.3692594156570917
"southeast_asia","1978",216663110,345972083,129308973,0.6262444880559915,0.3737555119440085
"southeast_asia","1979",217279142,350525617,133246475,0.6198666558512897,0.38013334414871025
"southeast_asia","1980",218808863,358173199,139364336,0.6109023891539133,0.3890976108460868
"southeast_asia","1981",220191952,362910350,142718398,0.6067392456566753,0.39326075434332475
"southeast_asia","1982",223692652,370885057,147192405,0.6031320156422479,0.3968679843577521
"southeast_asia","1983",225414580,377276658,151862078,0.5974782039126312,0.4025217960873689
"southeast_asia","1984",227526534,384079021,156552487,0.5923951102760179,0.40760488972398207
"southeast_asia","1985",238121774,400414403,162292629,0.5946883334264077,0.40531166657359224
"southeast_asia","1986",241740087,407537511,165797424,0.5931726049139069,0.40682739508609306
"southeast_asia","1987",243583392,414681081,171097689,0.5873993368894492,0.4126006631105507
"southeast_asia","1988",245671831,421965235,176293404,0.5822087002025179,0.41779129979748214
"southeast_asia","1989",258789223,429308095,170518872,0.6028053652237795,0.3971946347762206
"southeast_asia","1990",253851638,442399264,188547626,0.5738066462967714,0.4261933537032286
"southeast_asia","1991",262633295,449685972,187052677,0.5840371089005196,0.4159628910994804
"southeast_asia","1992",267621936,456660012,189038076,0.5860419764540277,0.41395802354597233
"southeast_asia","1993",272097184,463614637,191517453,0.5869037823324806,0.4130962176675194
"southeast_asia","1994",277449078,471452909,194003831,0.5884979659760674,0.4115020340239326
"southeast_asia","1995",290264931,485416911,195151980,0.5979703723177456,0.40202962768225436
"southeast_asia","1996",295689033,493291942,197602909,0.5994199536306231,0.40058004636937694
"southeast_asia","1997",297804510,498662648,200858138,0.5972063702673797,0.40279362973262034
"southeast_asia","1998",301287289,505588391,204301102,0.5959141751733773,0.40408582482662264
"southeast_asia","1999",306492794,514206125,207713331,0.5960504535024743,0.4039495464975257
"southeast_asia","2000",312546573,526031144,213484571,0.5941598260197308,0.4058401739802691
"southeast_asia","2001",319045773,535051796,216006023,0.5962895095113371,0.4037104904886629
"southeast_asia","2002",319828775,539323435,219494660,0.5930185010410312,0.40698149895896885
"southeast_asia","2003",322437759,546076976,223639217,0.5904621018118149,0.4095378981881851
"southeast_asia","2004",325280963,553064767,227783804,0.5881426234479333,0.41185737655206667
"southeast_asia","2005",326866579,562495584,235629005,0.5811007024723593,0.41889929752764066
"southeast_asia","2006",331081693,569278316,238196623,0.5815814228202573,0.4184185771797428
"southeast_asia","2007",333405548,576187785,242782237,0.5786404305672672,0.4213595694327328
"southeast_asia","2008",335940220,583308064,247367844,0.5759224683031298,0.42407753169687024
"southeast_asia","2009",337975372,589928800,251953428,0.5729087510221572,0.42709124897784273
"southeast_asia","2010",341279975,598873435,257593460,0.5698699509020633,0.4301300490979367
"southeast_asia","2011",343825167,605429358,261604191,0.567903030232637,0.432096969767363
"southeast_asia","2012",346935989,612888328,265952339,0.5660672151028466,0.4339327848971534
"southeast_asia","2013",349800407,620100882,270300475,0.5641024180965445,0.4358975819034555
"southeast_asia","2014",352925097,627573740,274648643,0.5623643478135334,0.43763565218646655
"southeast_asia","2015",353946486,633729425,279782939,0.558513573833186,0.441486426166814
"southeast_asia","2016",365059610,648586889,283527279,0.5628538229671183,0.4371461770328817
"southeast_asia","2017",367267715,654962602,287694887,0.5607460851635007,0.43925391483649934
"southeast_asia","2018",377506502,669368997,291862495,0.5639736881927921,0.4360263118072079
"southeast_asia","2019",380363154,676393274,296030120,0.5623402369905884,0.4376597630094116
"southeast_asia","2020",381015898,681246080,300230182,0.5592926098011456,0.4407073901988544
"southeast_asia","2021",383281989,687672328,304390339,0.5573613673167899,0.44263863268321013
"southeast_asia","2022",385628144,693611442,307983298,0.5559714281645314,0.4440285718354687
"southeast_asia","2023",387496409,699071164,311574755,0.5543018063894851,0.4456981936105149
"southeast_asia","2024",389495589,704662222,315166633,0.5527408407031078,0.4472591592968922
"southeast_asia","2025",390403656,709683419,319279763,0.5501095918939597,0.4498904081060403
"southeast_asia","-1000",2406114,2406114,0,1,0
"southeast_asia","-10000",213792,213792,0,1,0
"southeast_asia","-2000",1427505,1427505,0,1,0
"southeast_asia","-3000",636417,636417,0,1,0
"southeast_asia","-4000",428423,428423,0,1,0
"southeast_asia","-5000",399249,399249,0,1,0
"southeast_asia","-6000",290631,290631,0,1,0
"southeast_asia","-7000",251455,251455,0,1,0
"southeast_asia","-8000",255852,255852,0,1,0
"southeast_asia","-9000",251759,251759,0,1,0
"eastasia","0",66286146,67848789,1562643,0.9769687414759901,0.023031258524009914
"eastasia","100",69344697,70671023,1326326,0.9812323928012192,0.01876760719878075
"eastasia","200",64451667,66294832,1843165,0.9721974557534138,0.02780254424658622
"eastasia","300",46555082,48153425,1598343,0.9668072831787147,0.0331927168212853
"eastasia","400",52621440,54459335,1837895,0.9662519749828014,0.03374802501719861
"eastasia","500",57009605,59100256,2090651,0.9646253478157523,0.03537465218424773
"eastasia","600",64360646,66814594,2453948,0.9632722755151367,0.03672772448486329
"eastasia","700",60415750,62932687,2516937,0.9600058869248662,0.03999411307513375
"eastasia","800",53983402,57148282,3164880,0.9446198575138269,0.055380142486173074
"eastasia","900",57276545,60368575,3092030,0.9487808019321311,0.05121919806786892
"eastasia","1000",60783218,63696201,2912983,0.9542675551403764,0.04573244485962358
"eastasia","1100",116305965,119337275,3031310,0.9745987999139414,0.02540120008605861
"eastasia","1200",129398534,132760039,3361505,0.9746798432320436,0.025320156767956358
"eastasia","1300",96312101,100150566,3838465,0.9616730573444787,0.038326942655521286
"eastasia","1400",92498042,96410141,3912099,0.9594223288191229,0.04057767118087712
"eastasia","1500",131946712,136415465,4468753,0.967241595371903,0.03275840462809697
"eastasia","1600",125384688,131313117,5928429,0.9548527280789474,0.04514727192105264
"eastasia","1700",161221043,168157918,6936875,0.9587478539071826,0.04125214609281735
"eastasia","1710",175596662,182782075,7185413,0.960688634265696,0.03931136573430409
"eastasia","1720",193454537,200925559,7471022,0.9628169654613229,0.037183034538677086
"eastasia","1730",203077561,210713228,7635667,0.9637627543724973,0.036237245627502794
"eastasia","1740",218556253,226281506,7725253,0.9658599894593242,0.03414001054067582
"eastasia","1750",244691709,252574149,7882440,0.9687915804875186,0.03120841951248146
"eastasia","1760",262096349,270139450,8043101,0.9702261146974276,0.029773885302572432
"eastasia","1770",281542795,289813206,8270411,0.9714629601799443,0.02853703982005568
"eastasia","1780",317778939,326256151,8477212,0.9740166983089309,0.025983301691069112
"eastasia","1790",337774274,346519290,8745016,0.9747632635401048,0.025236736459895204
"eastasia","1800",343426678,353485720,10059042,0.9715432861050228,0.028456713894977143
"eastasia","1810",376671654,386950049,10278395,0.973437411297498,0.026562588702502013
"eastasia","1820",390044679,400597773,10553094,0.9736566333832315,0.026343366616768487
"eastasia","1830",410722565,421674436,10951871,0.9740276619472374,0.025972338052762584
"eastasia","1840",426655490,437851479,11195989,0.9744297106736506,0.025570289326349402
"eastasia","1850",433402723,445460513,12057790,0.9729318544559751,0.02706814554402491
"eastasia","1860",425309611,438341433,13031822,0.9702701569623239,0.029729843037676066
"eastasia","1870",384764061,398901040,14136979,0.9645601851526885,0.035439814847311506
"eastasia","1880",386456750,405803863,19347113,0.952323980218,0.04767601978199996
"eastasia","1890",388320966,408566465,20245499,0.9504474773767837,0.04955252262321627
"eastasia","1900",405027458,428384450,23356992,0.9454765643337427,0.05452343566625726
"eastasia","1910",423188039,452347544,29159505,0.9355373862712959,0.06446261372870414
"eastasia","1920",470913437,505521215,34607778,0.9315404042934182,0.06845959570658176
"eastasia","1930",487964185,534323122,46358937,0.9132380106882217,0.08676198931177828
"eastasia","1940",509507535,577676607,68169072,0.8819944045267528,0.1180055954732472
"eastasia","1950",550150766,636015096,85864330,0.8649963962490601,0.1350036037509399
"eastasia","1951",565339433,655009476,89670043,0.8631011515320429,0.13689884846795713
"eastasia","1952",572614124,667447684,94833560,0.8579161149654989,0.14208388503450106
"eastasia","1953",576389536,679106398,102716862,0.8487470265300019,0.15125297346999814
"eastasia","1954",583560166,691278631,107718465,0.8441750400353399,0.15582495996466003
"eastasia","1955",589228912,702517124,113288212,0.8387395721331912,0.16126042786680883
"eastasia","1956",596531508,713534153,117002645,0.8360237635324514,0.1639762364675486
"eastasia","1957",604338219,725485608,121147389,0.8330120023552555,0.16698799764474445
"eastasia","1958",610274582,739134123,128859541,0.8256614909389051,0.174338509061095
